Date_time,Tweet
2019-03-10 12:34:41,b'RT @ubnarayan: Who will emerge victorious on #May23\n\n#ElectionCommission #LokSabhaElections2019 #PhirEkBaarModiSarkar #Elections2019'
2019-03-10 12:34:40,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:34:40,b'RT @moliticsindia: #LokSabhaElections2019 #ElectionCommission schedule is out. Be alert and aware about the political dogmatism. Now is the\xe2\x80\xa6'
2019-03-10 12:34:38,b'RT @DeeptiSachdeva_: 7 phase #2019Elections\n\nFirst phase :11 April\n\nSecond phase: 18 April\n\nThird phase: 23 April\n\nFourth phase: 29 April\xe2\x80\xa6'
2019-03-10 12:34:37,b'RT @aash_tvm: #Elections2019: Loksabha elections will be held in 7 phases across India. #Kerala will go to booths on April 23 .\nCounting on\xe2\x80\xa6'
2019-03-10 12:34:30,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:34:28,"b'RT @SSMusicTweet: Polling in Tamil Nadu to be held in a single phase, on April 18, Results to be declared on May 23. \n\n#Elections2019 #Elec\xe2\x80\xa6'"
2019-03-10 12:34:25,b'RT @jagat_darak: Lokasabha Elections will be held in 7 Phases.\n1st phase- 11th April\n2nd Phase- 18th April \n3rd Phase- 23rd April\n4th Phase\xe2\x80\xa6'
2019-03-10 12:34:21,b'RT @JanaSainiks: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#AndhraPradesh #Telangana \n#Elections2019 https://t.co/ENt\xe2\x80\xa6'
2019-03-10 12:34:17,b'RT @AIADMKOfficial: All 39 constituencies in Tamil Nadu will go to polls on April 18 #Elections2019'
2019-03-10 12:34:15,b'RT @kushalpathak: Prepare yourself to be part of enforcement of Model Code of Conduct Violations...Download #cVIGIL App of Election Commiss\xe2\x80\xa6'
2019-03-10 12:34:13,"b'April 11 2019\n#Janasena to contest for\n25 Parliament seats in AP,\n175 assembly seats in AP,\n3 Parliament seats in T\xe2\x80\xa6 https://t.co/NL96zNrgpS'"
2019-03-10 12:34:13,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:34:12,b'RT @Rhythms22: 23rd May is Result Day.#VoteforIndia @republic  \n\n15 million new voters are in the18-19age group\n\n10 lakhs polling stations\xe2\x80\xa6'
2019-03-10 12:34:12,"b""RT @priyankathiru: CEC Sunil Arora all bye polls will be conducted along parliamentary elections when asked about TN's 21 vacant assembly s\xe2\x80\xa6"""
2019-03-10 12:34:11,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:34:09,b'RT @pradip103: Dear friends. I have been on the ground from past one month. For factual grounded election analysis devoid of fiction you ca\xe2\x80\xa6'
2019-03-10 12:34:08,b'RT @pradip103: Dear friends. I have been on the ground from past one month. For factual grounded election analysis devoid of fiction you ca\xe2\x80\xa6'
2019-03-10 12:34:05,b'Assembly by elections for seats in Tamil Nadu will also be held on 18th April 2019. Will have to wait to know the e\xe2\x80\xa6 https://t.co/M1vSqPA6w3'
2019-03-10 12:34:04,b'RT @sumanthraman: Assembly by elections for seats in Tamil Nadu will also be held on 18th April 2019. Will have to wait to know the exact n\xe2\x80\xa6'
2019-03-10 12:34:02,b'Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#AndhraPradesh #Telangana \n#Elections2019 https://t.co/ENt8orTdmG'
2019-03-10 12:34:01,"b'Voting will be held in Delhi for the national elections on May 12 (Phase 6). Delhi, with seven parliamentary seats,\xe2\x80\xa6 https://t.co/ZYJNL6UVgm'"
2019-03-10 12:34:01,b'@Uk_Twittz No he says Assembly by elections for seats in Tamil Nadu will also be held on 18th April 2019. #Elections2019'
2019-03-10 12:33:59,b'Who will emerge victorious on #May23\n\n#ElectionCommission #LokSabhaElections2019 #PhirEkBaarModiSarkar #Elections2019'
2019-03-10 12:33:57,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:33:56,b'Sunil Arora the puppet incompetent CEC\nNot only dates but if he is confused about everything #ElectionCommission #elections2019'
2019-03-10 12:33:54,"b'RT @GabbarSanghi: Assembly elections for AP, Odisha, Sikkim, Arunachal same date as that of Lok Sabha one for the states. \n#Elections2019'"
2019-03-10 12:33:53,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:33:53,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:33:48,b'RT @SaharaReporters: LIVE: @inecnigeria Announces Winners Of Governorship And State Houses Of Assembly Election | Sahara Reporters\n\n#Nigeri\xe2\x80\xa6'
2019-03-10 12:33:46,"b'RT @thenewsminute: 900 million voters eligible to take part in 2019 Lok Sabha elections. In 2014 elections, 814.5 million were in the elect\xe2\x80\xa6'"
2019-03-10 12:33:44,b'RT @TRBRajaa: #Elections for 21 #TamilNadu Assembly Seats WILL BE CONDUCTED on 18th Apr\nPolling 18th Apr\nResults 23rd May\n#TNAssemblyPolls\xe2\x80\xa6'
2019-03-10 12:33:44,b'RT @Rhythms22: 23rd May is Result Day.#VoteforIndia @republic  \n\n15 million new voters are in the18-19age group\n\n10 lakhs polling stations\xe2\x80\xa6'
2019-03-10 12:33:43,b'RT @OmarAbdullah: The next few days &amp; the forthcoming decision of the Election Commission of India (based on Centre &amp; state Govt inputs) wi\xe2\x80\xa6'
2019-03-10 12:33:41,"b""@narendramodi We are ready..\n300+ for BJP under the dynamic leadership of our Hon'ble PM @narendramodi Ji.\xe2\x80\xa6 https://t.co/pFJA3VNQch"""
2019-03-10 12:33:39,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:33:37,b'RT @V6_Suresh: AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:33:37,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:33:37,"b'Simultaneous polls to be held in Andhra Pradesh, Arunachal Pradesh, Sikkim, and Orissa: Sunil Arora, Chief Election\xe2\x80\xa6 https://t.co/3ZqBv7u0QC'"
2019-03-10 12:33:35,b'#Elections2019\n\nPhase 1 \n11th April 2019\nPhase 2\n18th April 2019\nPhase 3 \n23rd April 2019\nPhase 4\n29th April 2019\nP\xe2\x80\xa6 https://t.co/QcEXlfD1Zt'
2019-03-10 12:33:33,"b'EC: I repeat all bypolls will happen this time\nJourno: Sir what about Gujarat ?\nEC: When I say all, Gujarat is also\xe2\x80\xa6 https://t.co/o6pOHhXVPc'"
2019-03-10 12:33:32,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:33:31,b'RT @narendradagodi: Poll starts right now..\nPlease choose your PM.\n#Electioncommission\n#AskStar\n#Elections2019\n#SurfExcel\n#BoycottSurfExcel\xe2\x80\xa6'
2019-03-10 12:33:27,"b'RT @SaharaReporters: LAGOS\n\nShomolu\n\nGovernorship\n\nAPC 40,408\n\nPDP 9,991\n#NigeriaDecides #Elections2019 \nFOLLOW LIVE: https://t.co/CcrODCUl\xe2\x80\xa6'"
2019-03-10 12:33:27,b'It seems Assembly by elections for seats in Tamil Nadu also be held on 18th April 2019. #Elections2019'
2019-03-10 12:33:26,b'RT @TRBRajaa: #Elections for 21 #TamilNadu Assembly Seats WILL BE CONDUCTED on 18th Apr\nPolling 18th Apr\nResults 23rd May\n#TNAssemblyPolls\xe2\x80\xa6'
2019-03-10 12:33:23,b'RT @YahooIndia: #Elections2019 #LokSabhaElections2019\n\nLok Sabha polls will be held in seven phases from April 11 to May 19. All you need t\xe2\x80\xa6'
2019-03-10 12:33:22,b'RT @OriginalAnmol: Today Election Commission is going to announce the dates for elections in India. I urge everyone (above age 18)to vote i\xe2\x80\xa6'
2019-03-10 12:33:22,b'#ElectionCommission #LokSabhaElections2019 \n#Elections2019\nLok Sabha election dates: \n-Voting from April 11 to May 19\n-Result on May 23'
2019-03-10 12:33:22,b'RT @vamsireddy1812: Phase 1: \nPolling - April 11\n\n2:\nPolling: April 18\n\n3:\nPolling: April 23\n\n4:\nPolling: April 29\n\n5:\nPolling: May 6\n\n6\nPo\xe2\x80\xa6'
2019-03-10 12:33:21,"b'RT @GabbarSanghi: Phase 1-Apr 11,\nPhase 2-Apr 18,\nPhase 3-Apr 23\nPhase 4- Apr 29\nPhase 5- May 6\nPhase 6-May 12\nPhase 7- May 19\nCounting on\xe2\x80\xa6'"
2019-03-10 12:33:21,b'RT @V6_Suresh: AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:33:20,b'RT @moliticsindia: #LokSabhaElections2019 #ElectionCommission schedule is out. Be alert and aware about the political dogmatism. Now is the\xe2\x80\xa6'
2019-03-10 12:33:19,b'This is a very badly conducted press conference. #Elections2019'
2019-03-10 12:33:18,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:33:18,b'#ElectionCommission #Elections2019 \nHow Many Seats for BJP IN 2019 LOKSABHA ELECTIONS ?'
2019-03-10 12:33:17,b'RT @sumanthraman: Assembly by elections for seats in Tamil Nadu will also be held on 18th April 2019. Will have to wait to know the exact n\xe2\x80\xa6'
2019-03-10 12:33:17,"b'@sunlorrie Good thing, with Wernick our elections are finally safe! I thought those this arrogant &amp; incompetent wer\xe2\x80\xa6 https://t.co/0hQSPGdbEx'"
2019-03-10 12:33:11,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:33:10,b'RT @sumanthraman: Assembly by elections for seats in Tamil Nadu will also be held on 18th April 2019. Will have to wait to know the exact n\xe2\x80\xa6'
2019-03-10 12:33:10,"b'RT @BloombergQuint: #Elections2019 | Only parliamentary elections announcement for J&amp;K as yet, says CEC. #ElectionCommission \n\nRead more: h\xe2\x80\xa6'"
2019-03-10 12:33:09,"b""CEC Sunil Arora all bye polls will be conducted along parliamentary elections when asked about TN's 21 vacant assem\xe2\x80\xa6 https://t.co/bxJy58IbyO"""
2019-03-10 12:33:08,b'RT @DeeptiSachdeva_: So what are you doing this BIG #Sunday evening??\n\nWe are back to doing what we do BEST!!\n\n#Elections2019 to be announc\xe2\x80\xa6'
2019-03-10 12:33:05,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:33:05,b'#ElectionCommission announces the dates for 2019 elections!\n\n1st Phase - 11th April \n2nd Phase - 18th April \n3rd Ph\xe2\x80\xa6 https://t.co/WYhAKYapiz'
2019-03-10 12:32:57,b'RT @SSMusicTweet: #Elections2019 schedule Officially announced.\n\nPhase 1 - April 11\nPhase 2 - April 18\nPhase 3 - April 23\nPhase 4 - April 2\xe2\x80\xa6'
2019-03-10 12:32:57,b'Upcoming 3 months will be one of most exciting in recent years.\nReal Entertainment is coming!!\n1. #Elections2019 \n2\xe2\x80\xa6 https://t.co/z8ws9Q3Bkb'
2019-03-10 12:32:57,"b'The festival of democracy. #election\n\nDate sheet out for political parties, candidates for the 17th Lok Sabha elect\xe2\x80\xa6 https://t.co/aH4bJQpwSc'"
2019-03-10 12:32:57,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:32:50,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 12:32:50,b'RT @Telugu360: 17th Loksabha Elections Counting will be held on : \n\nMay 23rd 2019\n\n#Elections2019 Dates Announced by #ElectionCommission'
2019-03-10 12:32:49,b'Maharashtra to have general elections in four phases #GeneralElections2019 #Elections2019 https://t.co/570KlwuA8F'
2019-03-10 12:32:48,b'Block your calendar! May12 2019 is the Election Day in #Delhi. Go out of your home and vote for the development and\xe2\x80\xa6 https://t.co/J1E9CNsQOV'
2019-03-10 12:32:47,"b'6th, 10th, 19th May. 27% Muslims of Bengal would observe #Ramzan during these days and Bengal is going to vote on a\xe2\x80\xa6 https://t.co/JyZ22ncYuh'"
2019-03-10 12:32:46,b'RT @sumanthraman: Assembly by elections for seats in Tamil Nadu will also be held on 18th April 2019. Will have to wait to know the exact n\xe2\x80\xa6'
2019-03-10 12:32:45,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:32:44,"b'LS election in 7 phases from April 11 to May 19, counting on May 23 https://t.co/VdQIs7WVXl #Loksabhapolls2019\xe2\x80\xa6 https://t.co/byA2awnOmI'"
2019-03-10 12:32:44,b'RT @SSMusicTweet: #Elections2019 schedule Officially announced.\n\nPhase 1 - April 11\nPhase 2 - April 18\nPhase 3 - April 23\nPhase 4 - April 2\xe2\x80\xa6'
2019-03-10 12:32:43,b'#Elections for 21 #TamilNadu Assembly Seats WILL BE CONDUCTED on 18th Apr\nPolling 18th Apr\nResults 23rd May\xe2\x80\xa6 https://t.co/6FOMYWwlc0'
2019-03-10 12:32:42,b'The best part could be Rahul Gandhi and Sonia Gandhi losing elections.\n#ElectionCommission #ElectionWar2019\xe2\x80\xa6 https://t.co/AJO022Sji3'
2019-03-10 12:32:41,b'RT @DeeptiSachdeva_: #BREAKING \n\nNO ASSEMBLY ELECTIONS IN J&amp;K for now.\n\n#JammuAndKashmir #ElectionCommission #2019Elections #Elections2019'
2019-03-10 12:32:39,b'RT @V6_Suresh: AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:32:38,"b'RT @iOnkarPandey: What is interesting is that even with total 42 seats, West Bengal will also have #Elections2019 in 7 phases. \nIt seems #E\xe2\x80\xa6'"
2019-03-10 12:32:37,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:32:37,b'RT @priyank50036882: Using photograh of soldiers for your campaign just to gain popularity...\nA new low in politics. \n@BJP4India\n\n#Election\xe2\x80\xa6'
2019-03-10 12:32:36,"b'RT @iOnkarPandey: In UP, the elections will be held in 7 phases. #Elections2019 #ElectionCommission'"
2019-03-10 12:32:36,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 12:32:35,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:32:34,b'RT @iOnkarPandey: The #ElectionCommission is gearing up to conduct the polls for the world\xe2\x80\x99s largest democracy with 900 million eligible vo\xe2\x80\xa6'
2019-03-10 12:32:27,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:32:26,b'RT @Rhythms22: 23rd May is Result Day.#VoteforIndia @republic  \n\n15 million new voters are in the18-19age group\n\n10 lakhs polling stations\xe2\x80\xa6'
2019-03-10 12:32:25,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:32:24,b'Karnataka - Poll Dates \n\n2nd Phase 18th April\nKarnataka 14 Seats \n3rd Phase - 23rd April\nKarnataka 14 Seats\n\n#Elections2019'
2019-03-10 12:32:23,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:32:19,b'April 11th it is. Bring it on. #APElections2019 \n\nMay 23rd result #Elections2019'
2019-03-10 12:32:18,b'The  dates are out .Gear up for the Democracy paper...Use.sense and common sense both and let our glorious democrac\xe2\x80\xa6 https://t.co/DAh0E3iIgj'
2019-03-10 12:32:17,b'RT @vikramchandra: The Greatest Show on Earth. \n1.3 billion people choosing their own government. \n#Elections2019'
2019-03-10 12:32:17,"b'Lok Sabha polls: EC announces 7-phase election, counting day on May 23 #ElectionCommission #Elections2019'"
2019-03-10 12:32:16,b'RT @thenewsminute: A new Android mobile app for citizens to report model code of conduct violations directly to Election Commission: CEC Su\xe2\x80\xa6'
2019-03-10 12:32:16,"b""Get ready for the 'Game of thrones' 1st season releasing on 11th of April.\nFinale season on 23rd May \xf0\x9f\x98\x89\xe2\x80\xa6 https://t.co/Sa7aTios2P"""
2019-03-10 12:32:10,"b""900 Million (90 crores) people to choose our country's Next PM. Counting of Votes on 23 May 2019.\n\n#Elections2019 #Elections"""
2019-03-10 12:32:08,b'RT @Telugu360: Breaking : Andhra Pradesh  Loksabha Elections Date : \n\n Apr 11th 2019 \n\n#Elections2019 Dates Announced by #ElectionCommission'
2019-03-10 12:32:08,"b'So #Elections2019 from April 11th.\nAndhra Pradesh to vote in first phase i.e., on April 11th.\nResults will be on Ma\xe2\x80\xa6 https://t.co/L7yPPlZtQR'"
2019-03-10 12:32:04,b'#LokSabhaElections2019 #ElectionCommission schedule is out. Be alert and aware about the political dogmatism. Now i\xe2\x80\xa6 https://t.co/xoz4JGRgGU'
2019-03-10 12:32:04,b'RT @_Fury_at_times: Good luck @PawanKalyan.\nJust 30 days.\n\n#Elections2019 https://t.co/8caRe3oGLc'
2019-03-10 12:32:03,"b'RT @SSMusicTweet: Polling in Tamil Nadu to be held in a single phase, on April 18, Results to be declared on May 23. \n\n#Elections2019 #Elec\xe2\x80\xa6'"
2019-03-10 12:32:00,"b'""The ignorance of one voter in a democracy impairs the security of all"" \nWe can debate, criticize or appreciate on\xe2\x80\xa6 https://t.co/O2m83ygcSU'"
2019-03-10 12:31:59,b'RT @satyajeettambe: an important meeting of Indian Youth Congress took place today in New Delhi to discuss upcoming #Elections2019 . https:\xe2\x80\xa6'
2019-03-10 12:31:57,b'RT @V6_Suresh: AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:31:56,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:31:55,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:31:54,"b""RT @gunjakapoor: #VVPAT at all polling stations! EVM ain't your excuse for moral victory anymore. #ElectionCommission #Elections2019 #Netag\xe2\x80\xa6"""
2019-03-10 12:31:54,b'Assembly by elections for seats in Tamil Nadu will also be held on 18th April 2019. Will have to wait to know the e\xe2\x80\xa6 https://t.co/TbmDNSO9Bt'
2019-03-10 12:31:53,b'RT @narendradagodi: Poll starts right now..\nPlease choose your PM.\n#Electioncommission\n#AskStar\n#Elections2019\n#SurfExcel\n#BoycottSurfExcel\xe2\x80\xa6'
2019-03-10 12:31:52,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:31:52,b'RT @SSMusicTweet: #Elections2019 schedule Officially announced.\n\nPhase 1 - April 11\nPhase 2 - April 18\nPhase 3 - April 23\nPhase 4 - April 2\xe2\x80\xa6'
2019-03-10 12:31:51,b'#ElectionCommission\n23rd May is the date to say BYE to the Man Of Destruction of India (MODI)\n#Elections2019\xe2\x80\xa6 https://t.co/6nKL0xtZ7f'
2019-03-10 12:31:50,"b'RT @otvnews: 4 Lok Sabha seats of #Odisha will go for polls in first phase (April  11), 5 LS seats in second phase (April 18), 6 LS seats e\xe2\x80\xa6'"
2019-03-10 12:31:48,b'Happens when even #ElectionCommission comes to know about the dates just before PressCon \xf0\x9f\x98\x82 #Elections2019 https://t.co/xJR8aDuDFQ'
2019-03-10 12:31:47,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 12:31:46,b'Just 3 weeks for nominations and 30 days lo kissa khallaas... Very very short time\n#Elections2019 #AndhraPradesh'
2019-03-10 12:31:46,b'Begins 74 days of high adrenalin for all political junkies in India....which means just about every other citizen i\xe2\x80\xa6 https://t.co/kj6BpX8Q4S'
2019-03-10 12:31:43,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:31:41,b'TN has got its longest holiday.\n#ElectionCommission #LokSabhaElections2019 #Elections2019 https://t.co/ktapvIBVcL'
2019-03-10 12:31:41,b'RT @AIADMKOfficial: All 39 constituencies in Tamil Nadu will go to polls on April 18 #Elections2019'
2019-03-10 12:31:38,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:31:35,"b'RT @BloombergQuint: #Elections2019 | Only parliamentary elections announcement for J&amp;K as yet, says CEC. #ElectionCommission \n\nRead more: h\xe2\x80\xa6'"
2019-03-10 12:31:33,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:31:30,b'RT @OriginalAnmol: Today Election Commission is going to announce the dates for elections in India. I urge everyone (above age 18)to vote i\xe2\x80\xa6'
2019-03-10 12:31:29,b'#Elections2019: No state polls in Jammu and Kashmir for now; only parliamentary elections: Election Commission'
2019-03-10 12:31:26,b'#Lokasabha #Elections2019 will be held in 7 Phases\n\n1st P  - 11th April\n2nd Phase- 18th April \n3rd Phase- 23rd Apri\xe2\x80\xa6 https://t.co/ScQc0FOln2'
2019-03-10 12:31:23,b'RT @V6_Suresh: AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:31:20,"b'Polling - April 11\n\nAssembly &amp; Lok Sabha\n\nAndhra Pradesh\n\nCandidate photo would be shown on EVM , A good initiative\xe2\x80\xa6 https://t.co/LEQcn62WAB'"
2019-03-10 12:31:19,b'The Election Dates for all the Political Parties and for whole India has now announced by the #ElectionCommission a\xe2\x80\xa6 https://t.co/6OCA5ddgR3'
2019-03-10 12:31:18,b'RT @jagat_darak: Lokasabha Elections will be held in 7 Phases.\n1st phase- 11th April\n2nd Phase- 18th April \n3rd Phase- 23rd April\n4th Phase\xe2\x80\xa6'
2019-03-10 12:31:17,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:31:16,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:31:14,b'TamilNadu to have by-elections on April 18....\n#ElectionCommission #LokSabhaElections2019 #Elections2019 https://t.co/8yOp9C4ybG'
2019-03-10 12:31:09,b'RT @Telugu360: Breaking : Andhra Pradesh  Loksabha Elections Date : \n\n Apr 11th 2019 \n\n#Elections2019 Dates Announced by #ElectionCommission'
2019-03-10 12:31:09,"b'RT @rayonkiran29: Breaking News:\n@narendramodi will address  Next ""Man ki Bat"" on 26th May, 2019 on Sunday.\n\n#ElectionCommission\n#Elections\xe2\x80\xa6'"
2019-03-10 12:31:09,"b'RT @CinemaPichhi: Who\xe2\x80\x99s going to be the next Prime Minister of India? \n\n23rd May is the date to know the answer. In all probability, it is\xe2\x80\xa6'"
2019-03-10 12:31:07,b'@republic #Elections2019 dates announced for voting counting but what about when are the dry days? Most important q\xe2\x80\xa6 https://t.co/f9ttwpCIiT'
2019-03-10 12:31:06,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 12:31:02,"b'RT @LalitAmbardar: First time in 30yrs since KashmirJihad advent,with #Balakot , India established dominance over India-pak equation.Qn is,\xe2\x80\xa6'"
2019-03-10 12:31:02,b'RT @MRV_PavanKumar: Breaking : Andhra Pradesh  Loksabha Elections Date : \n\n Apr 11th 2019 \n\n#Elections2019 Dates Announced by #ElectionComm\xe2\x80\xa6'
2019-03-10 12:31:02,b'RT @moneycontrolcom: #ElectionsWithMC | #ElectionCommission announces poll schedule:\n1st Phase - 11th April\n2nd Phase - 18th April\n3rd Phas\xe2\x80\xa6'
2019-03-10 12:31:00,"b'RT @rmnth: #Elections2019 \nPhase 1: 11 Apr, 91 constituencies in 20 states\nPhase 2: 18 Apr, 97 in 13 states\nPhase 3: 23 Apr, 115 in 14 stat\xe2\x80\xa6'"
2019-03-10 12:31:00,b'RT @_makeinindia: Dear @icai please make it clear is there any revision in exam dates due to election!!!! \n#ElectionCommission \n#Elections2\xe2\x80\xa6'
2019-03-10 12:31:00,"b'4 Lok Sabha seats of #Odisha will go for polls in first phase (April  11), 5 LS seats in second phase (April 18), 6\xe2\x80\xa6 https://t.co/5RjczNN14G'"
2019-03-10 12:31:00,b'RT @rananth: April 17th - Mahavir Jayanti - restricted holiday\nApril 18th is voting day - holiday\nApril 19th is Good Friday - holiday\nApril\xe2\x80\xa6'
2019-03-10 12:30:56,b'The way he has conducted himself  no surprise that he has ended up in @INCIndia  this #elections2019 is a\xe2\x80\xa6 https://t.co/FO8cG4P5D7'
2019-03-10 12:30:54,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:30:52,b'RT @MRV_PavanKumar: Breaking : Andhra Pradesh  Loksabha Elections Date : \n\n Apr 11th 2019 \n\n#Elections2019 Dates Announced by #ElectionComm\xe2\x80\xa6'
2019-03-10 12:30:51,b'RT @V6_Suresh: AP assembly elections also on April 11th.. !! 30 Days to go..!!\n#Elections2019 \n#APElections'
2019-03-10 12:30:45,b'#Elections2019 schedule Officially announced.\n\nPhase 1 - April 11\nPhase 2 - April 18\nPhase 3 - April 23\nPhase 4 - A\xe2\x80\xa6 https://t.co/PWTId2Ooor'
2019-03-10 12:30:45,b'RT @BurnolReloaded: BREAKING IN\n\nSo it is decided\nModiji @narendramodi ji will win the elections of 2019 on 23rd May 2019\n\nEVM will be blam\xe2\x80\xa6'
2019-03-10 12:30:45,b'RT @Anirudh_Astro: Announcement of election schedule and counting date by #ElectionCommission has confirmed the predictions made by me in t\xe2\x80\xa6'
2019-03-10 12:30:44,b'RT @TrendPSPK: Andhrapradesh &amp; Telangana elections in Phase 1 on April 11th..\n\n#Elections2019 https://t.co/8yYL75i2j9'
2019-03-10 12:30:41,b'Last date to file nominations - 25th March. #AndhraPradesh #Elections2019 https://t.co/udJWvcONS3'
2019-03-10 12:30:41,b'#ElectionCommission have been announced the dates for #Elections2019 &amp; my question is which leader does the public\xe2\x80\xa6 https://t.co/yFgLGJUMM2'
2019-03-10 12:30:39,b'RT @nandu79: #Elections2019 \n1. April 11 - 91 in 20 states \n2. April 18 - 97 - 13 states\n3. April 23 - 115 - 14 states\n4. April 29 - 71 - 9\xe2\x80\xa6'
